,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
2256,1,-3.001396496518728,False,0.3,0.3,3.1415926535897936,0.00332196420794717
2257,49,-3.0095448694026805,False,0.8446752516872359,0.18201097565466334,0.6808607210503899,1.6362524267963738
2258,26,-3.0306881507126797,False,0.9121232124954936,0.2291214005199649,0.22455472427756978,1.6169695393992325
2259,38,2.9948820567122914,True,0.8411287205823984,0.21205271131784106,0.5019813451123514,1.9768900053738483
2260,28,-3.0363944117393147,False,0.9427657821164234,0.13918802018328583,0.3680604039083106,1.1866570960419045
2261,28,-3.0293102395396905,False,0.9071123989171804,0.2170816701454175,0.35159825933014943,1.9767424076395583
2262,116,2.927673726240558,True,0.9728646800627783,0.12654435610550954,0.19659029355625396,1.2366632669901734
2263,119,2.9264267392390755,True,0.9788533097552117,0.09026853049188606,0.10651581194751947,0.8699757787860993
2264,113,-3.075795344547127,False,0.9787839181505101,0.12024392732579184,0.1648071554213264,1.1245589111786458
2265,66,2.97719990156506,True,0.9722296671052065,0.14634265414241499,0.17910713456093494,0.9363855221286534
2266,1,-3.000937291209667,False,0.30000000000000004,0.30000000000000004,4.178245335226438,0.20629708258862012
2267,71,-3.0969290363710806,False,0.9701453525466499,0.154901554118131,1.361776054607239,1.6651051986431236
2268,112,2.942397337674736,True,0.9771495277416216,0.1109243632930297,0.1347825288855332,1.877274626682712
2269,49,2.986760072401325,True,0.9711474660647904,0.14682340477842645,0.19937982234681212,0.08313598302008018
2270,105,2.9535886805252614,True,0.969333942389768,0.11086494181737143,0.1634910835352363,1.5162208116384763
2271,83,2.9635589273244602,True,0.926935605508577,0.09744916498688312,0.1803469807041478,1.836658675939228
2272,1,-3.000064831766465,False,0.3,0.3,6.097776427401244,0.43816967522314654
2273,133,2.9213566655702823,True,0.9783981899442993,0.09865820573651302,0.14068809701279805,1.5603981306945522
2274,31,2.994692557609585,True,0.9571067207877192,0.16031006607219841,0.17183807855511726,1.0681248611703034
2275,89,-3.1260095469039917,False,0.9721892305474954,0.12178013323243031,0.12562073924934983,1.7244945830152811
2276,100,2.9464599057504888,True,0.9781886449186871,0.12658021971909755,0.1690102725092308,0.493551998729
2277,5,-3.004570552598619,False,0.3280480676433874,0.2849332836760142,2.155345684564503,1.655611407331584
2278,135,-3.087696595193119,False,0.9862917715980912,0.10559611668681047,1.1049227568553337,0.07031855134969289
2279,176,2.8341529405917587,True,0.9882448714223776,0.04591821841258212,0.06266129253149197,0.5023730222797944
2280,153,2.872757654371738,True,0.9903276047504422,0.03221166944225661,0.04202660604347646,1.6630109972155802
2281,53,-3.0354592314795723,False,0.9050715867260891,0.27075643588242465,0.26072788288435356,0.8214144694401389
2282,121,2.940943889260527,True,0.9282861001440205,0.14601623734795827,0.265181266508405,1.5004524527803909
2283,58,2.981037221201518,True,0.9757292204107458,0.09045260968048471,1.198994512887171,0.571114703715403
2284,260,-3.3343001365630913,False,0.9652399713954234,0.168535211460828,0.3680170157328594,0.6919858068943758
2285,16,-3.009488087569819,False,0.9042168716297354,0.212080569688535,0.21630324059686368,1.7720363478414345
2286,193,2.8106048652348257,True,0.9858440692443287,0.10676784218912332,0.11374935061514059,0.012067466626556111
2287,143,2.9189820916322113,True,0.9445394448629123,0.17514245990172156,0.2629267558504894,0.5600360059901626
2288,73,2.9705470124920423,True,0.9825946005756135,0.06836523538647518,0.13869315566143123,0.6471656917829309
2289,104,2.9470006234494073,True,0.9783916891185733,0.1566008610963479,0.21581670583538828,0.4362353670680039
2290,100,-3.0961180140899955,False,0.9289883724095556,0.14256382507309337,0.16859642472847733,0.4599760228129408
2291,22,2.997285928217402,True,0.9066024275571288,0.16125010678128734,1.4123980746431295,0.4839389667244809
2292,85,2.9608615301197205,True,0.9842848728800304,0.0906005668820559,0.10811755652061475,0.34369102491234726
2293,212,2.852079748961965,True,0.954000956140433,0.14186162457958537,0.2120294266839683,0.1360321384372869
2294,39,2.992561635492457,True,0.8261149968222693,0.22130427346050696,0.5128328983168245,0.40380411188549425
2295,106,2.939440546353602,True,0.9878710999070427,0.08871780177798538,1.1591647289936442,1.33201787564083
2296,75,2.970040995060178,True,0.9808713063978884,0.14114327692974435,0.1522386231187468,1.252185713468484
2297,173,2.8447280345093224,True,0.9806639343430014,0.10376081602961576,0.75161204360104,0.5113464762841702
2298,139,-3.1082001545811604,False,0.9843667177276116,0.10081717940033232,0.10390571791443295,1.0273346464874127
2299,16,-3.0107687309165336,False,0.7711824902581721,0.2964382864698334,1.2326710816725435,1.0126114200243788
2300,31,-3.015058499284353,False,0.9550131097390141,0.18192484135297057,0.363297637014572,1.2621163447372037
2301,180,2.839576242683258,True,0.9881863500221316,0.08767561459962475,0.12778546931327905,0.6414772575307885
2302,10,2.999253924186297,True,0.87775627695518,0.12766786891668735,0.37271819397593225,0.5397495327439223
2303,12,-3.0146278550746817,False,0.8640611875069243,0.25447652762260353,0.47605584390150035,1.740225457860606
2304,123,2.922623809666592,True,0.9622719420592527,0.163353241817434,0.17033664107845725,0.09581625333993782
2305,46,2.9884143979665563,True,0.9669241993230786,0.2001837618013931,0.3359434617657083,1.574823405159427
2306,79,2.967712767354731,True,0.9519980785198682,0.22617458475177654,0.2713993710226966,1.0072525505838086
2307,103,-3.104570794968776,False,0.9610319812260165,0.12187671869652492,0.1453058636998907,1.1813519983833753
2308,107,2.938199085213509,True,0.9839151469758322,0.03366460093946952,0.06571683510885026,1.7592900909826126
2309,78,-3.0439871705151003,False,0.9279195619076791,0.17104078702407502,0.18006483590748945,1.870205527101622
2310,101,-3.0483640637399216,False,0.9176983253616586,0.1172820725876337,0.22999356448948832,1.2526688771635508
2311,111,2.9427002327200453,True,0.967662744812161,0.15443466864266436,0.5210215657300233,0.6908523157581594
2312,64,2.9783587475945525,True,0.957518164884959,0.15195874392021463,0.1522086155087005,1.8420458230780175
