,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
800,92,-3.1514360214467034,False,0.9614893146409547,0.14237463905225606,0.1963236005646754,6.813842884433634
801,90,2.957940476524244,True,0.9515758692328468,0.2037713582663401,0.2557024969750059,38.64173069802203
802,62,-3.112937846634326,False,0.976020925228649,0.08304832110143096,0.1048653686161226,37.56693236027375
803,27,-3.0399016310898226,False,0.9111716755566991,0.23682135546633856,3.462611257182265,0.8185165817320206
804,75,2.9694334192371024,True,0.9781076726550448,0.1410214826105752,0.8551728766284159,22.25648158544017
805,186,2.8200670023568217,True,0.9780115116634338,0.16765593427039327,0.20307983527031168,11.378359570894636
806,81,-3.102278470992457,False,0.9461151939703379,0.2153331009028938,0.2730530897541161,39.78529668790994
807,142,2.890520846410565,True,0.9902728753522311,0.09246044897180247,0.12049380224074724,12.278954656668585
808,72,2.9738767948065172,True,0.9579752194761958,0.183088664740476,0.20187414532692144,1.5484932880002322
809,142,2.8935977856685393,True,0.9772284266263594,0.1606751782884858,0.19603307328504546,4.848136721397456
810,174,2.8421642595740155,True,0.9874462682133719,0.1232009331658218,0.5606785157400155,30.1778861544684
811,106,2.950247821354459,True,0.9423167690667641,0.24485556570883693,0.8380051358393937,8.098338144855838
812,13,-3.010801204281428,False,0.71723738562545,0.29999999999999993,0.45768227439840836,28.51932404711867
813,116,2.9267169272223135,True,0.9859428470043738,0.0740931823163829,0.10569854766348497,8.897150039485226
814,3,-3.0049784938198147,False,0.32035020761637384,0.3,6.284978314758026,13.55099807887302
815,56,2.9829718564485743,True,0.9739300830784939,0.13645497880066723,0.1253035703036131,28.107250449741585
816,89,2.9579363861571832,True,0.976720904664856,0.14069464735205242,0.21191520272517206,4.760493652380431
817,105,2.940275874466588,True,0.9570691768119917,0.14196107991258833,0.1540609096556707,9.337495407442994
818,93,2.9540047946518584,True,0.9542141652725479,0.15136267888300467,0.18542256699791684,0.5896092063178004
819,142,2.8917560197832386,True,0.9842676565322068,0.10137354456904538,0.12995563529625706,4.8354104818720245
820,3,-3.00133639009928,False,0.4401243054216404,0.30000000000000004,2.9396863697975064,3.1185483499293376
821,13,-3.0126709687647573,False,0.8547969216721145,0.2374918861624321,0.584964320916418,8.910319520632974
822,96,2.949599501712805,True,0.9783644931895431,0.11023416309230337,0.6701377527820728,13.807776697340772
823,112,-3.177698438096382,False,0.9767579775752374,0.15293163521067546,0.15974272783150828,17.100347007755758
824,112,2.9323246188039174,True,0.9845205584803198,0.07314593733038312,0.08917219880615519,38.90895153345114
825,10,-3.0065062211546874,False,0.8665007378132884,0.23159430757889837,0.5843934310202259,20.139464869095377
826,1,-3.0011943272584833,False,0.3,0.3,4.395271034600794,5.968678675688364
827,75,2.9696677498449926,True,0.9625507433434141,0.18409162492713774,0.22313528129789154,23.790759072168278
828,40,-3.022739714010629,False,0.8920645097411153,0.24105256789557167,0.2840405041116701,34.829748756787225
829,138,2.9038309008118546,True,0.9796667134049662,0.1910836404096374,1.2495879925664823,16.9557089953291
830,31,2.9947114870851,True,0.9472970834906767,0.20253257391762294,0.1821428387483454,19.45257846482582
831,136,2.903912253907889,True,0.9855355179753272,0.11025790476206222,0.8557120137032351,8.40750656360672
832,51,-3.0251198252945244,False,0.9297227850956444,0.16110621140474435,0.19001680430468632,10.610977820930604
833,22,2.997123993899295,True,0.913220502156878,0.2218988509618408,0.24595685385254634,1.0844743577781735
834,66,-3.0223987024902708,False,0.9487615823395034,0.21516816979988576,0.679822234836434,2.3383976359973646
835,35,-3.0259201588437485,False,0.950188810366902,0.22691909048375775,0.4231558238711941,28.573929382632084
836,92,2.9542365297465407,True,0.954453695112688,0.13131602044540694,0.6791041726452715,20.745939292601754
837,146,-3.1815672655275895,False,0.9485637285932886,0.16290587709842677,0.18644318391469814,7.668781781055802
838,151,2.8791083529184007,True,0.9704953485676167,0.14329473544130097,0.17341470004591203,11.05973050791993
839,42,2.990012312538405,True,0.9710873737139639,0.047654108971748876,0.17449388254239637,18.524916071175813
840,52,-3.034191049562315,False,0.9592108372475808,0.15210173454745382,0.2489702955877434,33.22850474829139
841,133,2.908133956184539,True,0.9836233554207784,0.1329731519231186,1.0061912416776164,14.995417930839206
842,40,-3.024165034143023,False,0.9509983370078496,0.18402498631282843,0.27601405215390934,31.86602305650148
843,2,-3.001494265298753,False,0.4460160552083797,0.3,0.17803629597580084,29.27876340499921
844,156,-3.1343900673540572,False,0.9882516097734779,0.10689692581549205,0.14514367828110175,25.9882772241849
845,5,-3.0042733700526854,False,0.741618670618602,0.2581960520375373,0.3767785606968035,28.20038105143777
846,48,-3.0311065551677077,False,0.9647713307487119,0.21133187408095447,0.328618337040129,26.96526397337658
