,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,separation_range
5146,179,2.8288405215774457,True,0.9833052446932387,0.12668698594946806,0.15714226656798322,39.2622200560528
5147,176,2.845449878000622,True,0.9683615210606217,0.1843911865973766,0.1895289663422642,13.684332158753358
5148,39,2.9914268774053925,True,0.9681393159146594,0.1659932654467035,0.149111510774517,21.997925850916403
5149,55,2.984870763146124,True,0.9633339879865027,0.16886961200271378,0.5025708170660341,18.866230116462862
5150,126,2.917176029770171,True,0.9738018135391725,0.14991881305958907,2.0983404919498083,18.04173191067033
5151,163,2.8575168082734352,True,0.9918510663824246,0.06372936021394661,0.10128655380936975,4.871185775049289
5152,98,2.9498482597790625,True,0.9822132959991775,0.1318410921044536,0.1391399576707215,27.9297141557306
5153,50,2.98568091972312,True,0.964346912213156,0.15217696481872958,0.24280511763782284,37.86858651512756
5154,108,-3.068921264341028,False,0.94577519913529,0.16063629825774792,0.2065601458536489,5.013812367419006
5155,97,2.9497593239446487,True,0.9647410423347995,0.17026656091664347,0.191784060830242,16.814513679029425
5156,114,2.9309481685967707,True,0.9804400541917687,0.16886222211600177,0.2254805506451454,26.342021088404856
5157,36,-3.043013437015678,False,0.9611382984343424,0.18335715997510937,0.2082145428419123,2.138716914871037
5158,1,-3.001046749742218,False,0.3,0.3,0.6599984172975377,20.866160964035014
5159,170,2.847263946497765,True,0.9878252310926183,0.13359954131417345,0.6895531955958696,37.06244387080803
5160,29,2.9956025045631667,True,0.9310341606963314,0.22976265508092,0.29417354312436056,3.181646693000202
5161,96,2.9503669145289,True,0.9710084694021445,0.1329512039804246,0.18594552992618787,12.040969906877038
5162,1,-3.0009795649642292,False,0.30000000000000004,0.30000000000000004,4.7331209404568995,20.453343990869612
5163,66,-3.030430979148484,False,0.9616747219601062,0.1669190287269717,0.2390853812755389,10.285048001540243
5164,79,2.9661351466582535,True,0.955049251299392,0.10415754279066106,0.17807959657423242,0.32761357765201726
5165,176,2.8372830798308106,True,0.981361468224157,0.1478716230154368,0.1598405143480404,33.2691418387362
5166,140,2.898334590874327,True,0.9844232776467148,0.1597414670743548,0.16781351658367125,22.426836503309517
5167,114,2.9296029502956356,True,0.9843452923064481,0.13888038439762457,0.14529957910937993,27.28481843776447
5168,142,2.8994009428297223,True,0.9762429875387799,0.187214422091641,0.22550107597446756,18.932006004249452
5169,217,2.76250400652752,True,0.9772448533502005,0.18379681585313112,0.8155047340761274,19.564027848306328
5170,91,2.9561052608702583,True,0.9524686171131602,0.17462849455244955,0.24816585952035186,23.703442442290225
5171,46,-3.079265668992662,False,0.9202802485523741,0.22102707428609603,0.23865094508099655,8.533096628315796
5172,1,-3.000940419453768,False,0.30000000000000004,0.30000000000000004,1.1562165783414322,34.256203450190625
5173,1,-3.0010713244127984,False,0.3,0.3,1.2688289692138133,9.691780593794261
5174,121,2.9486211007420065,True,0.9038355826042848,0.17556078358070334,0.1897406419211776,9.711346709059953
5175,73,-3.1014515134116274,False,0.9400606844131997,0.18320180359587393,0.1751063656971359,4.036143142896362
5176,111,2.960830759962976,True,0.9724390655870763,0.15722468499527278,0.1728936999548457,33.144422158504845
5177,75,2.970602413011578,True,0.9786050699537401,0.11368753563182951,0.12523739781753948,33.41206928346661
5178,106,2.940928489417874,True,0.9779517208723043,0.18251549814823934,0.2269834117995754,29.03757499039483
5179,96,2.950963830938167,True,0.9598730340338143,0.15740997920445662,0.16772434985798831,34.03881952623921
5180,102,2.9427575828696573,True,0.9880116350401181,0.03279827929662234,0.10091178616732013,2.578277599174208
5181,1,-3.001599244899033,False,0.30000000000000004,0.30000000000000004,6.837848800991899,35.333990569177985
5182,173,2.845821257257109,True,0.9798760843937894,0.17742359882901504,0.18915865167705928,31.865119273823286
5183,156,2.8773320728795624,True,0.9784207773569875,0.16104408966242337,0.17015039096182072,21.591573453097396
5184,172,2.8633809748863026,True,0.9779387283655837,0.12352488267840242,0.13058846819326786,4.45975843276468
5185,207,2.784622141170163,True,0.9830862117250004,0.149619111271939,0.17491762995915078,14.711145287774233
5186,221,2.7438144223325627,True,0.9796058995060685,0.09912907803605117,0.17734556799093848,5.978396023409958
5187,1,-3.0014424841699774,False,0.3,0.3,6.9303237616994835,28.413464548767333
5188,123,2.9193206001931085,True,0.9707206460718387,0.1717702669850776,0.20720067044482102,10.987618654250554
5189,70,2.973649610857485,True,0.970148825545524,0.14215554238324554,0.22007500350994053,37.60157648157484
5190,152,2.881752981151633,True,0.969046636490782,0.16746049382516237,0.18080468679421982,32.11550449695933
5191,30,2.996040632382937,True,0.9287846610134264,0.2196368172118401,0.19610566915477845,24.77564433511219
5192,145,2.9005943422387284,True,0.9886596242244738,0.10192378012595604,0.13518409668385084,6.1632228445819015
5193,177,2.8425460893451118,True,0.9817592270481186,0.17314902593847356,0.1795485896144123,38.510445549870155
5194,86,2.960705283359048,True,0.9792803199518664,0.12197508301114211,0.13082791003738006,32.950014067887736
5195,89,2.9578824204261482,True,0.9828874038609989,0.13712421977119404,0.14357056263431187,12.215846552324416
5196,97,2.949316191046142,True,0.9789988791379269,0.17280731801255828,0.18151227062065087,30.709732622376475
5197,129,2.929131669736051,True,0.9263522267623179,0.17939712521645068,0.4458976542976666,2.631193812581616
5198,109,2.9369711401681617,True,0.979689042731521,0.18900166015155206,0.2382297111262683,33.71621232903521
5199,127,2.9561118743947823,True,0.947143591361664,0.22150837477687813,1.414082122689673,18.570498450842724
5200,80,2.9664025437935444,True,0.9736891244662133,0.1809466635707561,0.18889101597382668,12.420344458651282
5201,154,2.8753032652953627,True,0.9830964580295126,0.1751341417609355,0.5504254782329242,33.33652040437317
5202,9,2.999395214774928,True,0.8208285016305146,0.20294520024215973,0.7360110909029035,24.086496805403634
5203,1,-3.00123577119193,False,0.30000000000000004,0.30000000000000004,1.7844840450260833,31.04687829055651
5204,41,-3.0342958407805103,False,0.9211165289657766,0.24955831647526835,0.836034405629236,30.2328957698927
5205,60,2.9803764103914774,True,0.960508172853245,0.204435645950444,0.2278660666766463,32.03188507475442
5206,105,2.9466458668781548,True,0.9551397117550461,0.1625857384307536,0.34152900240415757,9.42662637223654
5207,183,2.826327027456739,True,0.9859861240841992,0.14840817779711657,0.15320224695774812,35.819918641616695
5208,193,2.8149200576671967,True,0.9843471902806612,0.10606469594077451,0.10779774953174133,6.450649396328028
5209,24,-3.033403226398798,False,0.784947685490566,0.2874999999999999,0.41924408975420596,11.567120610118483
