,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
67,1,-3.000653450123294,False,0.30000000000000004,0.30000000000000004,4.2558795186703655,5.598567388956028
68,151,-3.196669500583002,False,0.9642847983277065,0.19258574432998293,0.20242792628322268,18.066596597229896
69,123,2.9264005469123457,True,0.9583329150338669,0.17661884027633099,0.19387692044396954,15.681821576560914
70,1,-3.0012511608832475,False,0.30000000000000004,0.30000000000000004,4.227140785586778,10.573415711930526
71,109,2.96129060527027,True,0.9403365192183426,0.19266177315177266,0.2807464782015767,11.83661209527347
72,24,2.997797862440607,True,0.9056975867021282,0.24896211166070437,0.7385141730524207,8.694575887728782
73,68,-3.027778371600284,False,0.9695921344863727,0.12033632769317336,0.14977168458671275,28.560797473220934
74,178,2.8386575605302933,True,0.9840972503568406,0.1253117659616766,0.13812258577398864,27.053615156929762
75,71,-3.028563248851408,False,0.9535960159555585,0.24822589155145547,1.3047311959589576,3.0417676324387255
76,5,-3.002942740518937,False,0.7581841330633061,0.2730615198749382,0.5359629373096653,24.780168424565964
77,104,2.9460949098047053,True,0.9766721673988354,0.09290020040004593,0.4036109279461241,39.55097142615999
78,85,2.970504135546944,True,0.9770219588052514,0.17868225135602112,0.2725311372279309,30.408076821277433
79,199,2.8011939717744574,True,0.9781500751259405,0.13846424731063092,0.31047204996409017,0.6269916458653979
80,192,2.816069336357511,True,0.9670076859134976,0.1894207605407505,0.730173468327686,2.8683496984472656
81,173,2.875313260464963,True,0.9642275028992313,0.17510486078422058,0.4506380984979857,21.091969357265448
82,246,2.775531495341148,True,0.9761668348280101,0.13767533536829124,0.20448229631520026,36.1426573593162
83,1,-3.001512783753689,False,0.29999999999999993,0.29999999999999993,2.850919585341195,3.3955556139017062
84,160,2.9241074109566814,True,0.9727100771805601,0.16652506215245805,0.16865163176366446,3.8375584099141857
85,186,2.8347149721848712,True,0.9816889361500664,0.11224738328332735,0.23584764418670393,6.563111155108694
86,55,2.983208807780217,True,0.9649558850366785,0.05838701394218253,0.17041474485738387,30.940812828594343
87,147,2.8837034119450036,True,0.9909212564980957,0.061362772204678485,0.07129070247937093,31.750681489393543
88,94,2.9554042931617412,True,0.985292454190542,0.09255389766343343,0.27537309354580597,5.437552369402723
89,13,-3.0220612746370787,False,0.8379577973151092,0.277474636572966,0.40172354583838477,5.055268148430003
90,140,2.898930529227993,True,0.9775152609364482,0.12258208078968438,0.1413670318573442,14.71052059767375
91,53,-3.0918292045107445,False,0.9717127663604408,0.15531553321104102,0.20000568445782105,27.445198793468506
92,62,2.9787095711469798,True,0.9786472769390027,0.10085286140978093,1.4276578938572364,36.946417914685014
93,77,2.970829730502951,True,0.9128443628429473,0.22129696363830945,0.23962233542660022,6.952888043654317
94,161,2.861788774746711,True,0.9880338745441377,0.10520269091635898,0.13956989134145406,20.65524473138114
95,101,-3.0658647113522624,False,0.968445223072173,0.1929212507299292,0.5919580727497296,21.807027492689524
96,65,2.9766068441681197,True,0.9772634551123471,0.10485955733025595,0.18152735849174012,23.926417896199105
97,46,-3.013298787927353,False,0.8928902878370861,0.2412589209255776,0.28438727354867854,39.67669517570073
98,48,2.988009574542042,True,0.9657640203448529,0.12832562800854883,0.5420686462955351,3.9166978231957073
99,2,-3.002812834674736,False,0.4452308113657416,0.30000000000000004,0.5825709174762297,37.966109781129056
100,131,2.9078561135868886,True,0.9894828539084402,0.07172249537314308,0.11012104648243094,32.27236483481579
101,109,-3.099252552705891,False,0.9734314392258767,0.11370857679002258,0.2689609612385628,8.504795989405146
102,79,2.9660291982112867,True,0.9807838514248665,0.10801451877607351,0.16230157112261206,4.150633176966365
103,48,2.9955982895056334,True,0.8812673719206231,0.26267286415557745,0.3849700872563196,35.128090235718666
104,24,2.9970385633766115,True,0.9433397515080207,0.18581177202456997,0.45270075160490797,23.32847211312776
105,111,-3.1768446196114892,False,0.9719282448580221,0.17808036017881285,0.3632847923796333,39.459763016457984
106,213,2.8176603761977503,True,0.9637706629766503,0.13616666827555096,0.1783135099270128,21.594736541295884
107,36,-3.024372363601725,False,0.9442708296400606,0.21871916348536952,0.20634667916918076,17.785866616568434
108,39,2.9913436164374714,True,0.9633624543557243,0.11271216871707072,0.09761154789527096,27.443380329788948
109,18,2.998040776535826,True,0.932735251644561,0.13075773021511516,0.4415769962068606,20.64649707257359
110,60,-3.09075967408605,False,0.9461573840329416,0.18684198524871684,0.24447396474403962,9.348994010883622
111,154,2.8817967655958134,True,0.9782325185170128,0.11437830317102031,0.13855937601903368,35.25289466757637
112,23,-3.0257031737382443,False,0.9220970378308353,0.2333969064304355,0.41421552137196277,19.055582059298075
113,164,2.8567240804299274,True,0.9727166770897369,0.11562171318725122,0.16833503217004528,33.203879005126616
114,52,2.984829819193561,True,0.9737437343386386,0.19052295210155082,0.2009003035571497,17.099974401945435
115,19,2.9980183883422056,True,0.9233980821072852,0.16931252820132658,0.4431497853593561,26.34152559399673
116,49,2.9874902650331556,True,0.939044189412085,0.22506679498340543,1.2952087117366773,21.470084058683973
117,151,2.890029186942926,True,0.9869697255747651,0.14481244542788654,0.30233173067241176,36.47270873721674
118,125,2.917079937695571,True,0.980498209993327,0.09542080183012533,0.14775981958165307,30.16914096748641
119,79,2.966062280852652,True,0.9836822199279532,0.11480996931198632,0.18136473030562114,27.794096843427255
120,46,-3.0712949765571045,False,0.9115632127327961,0.22940462326471756,0.27744463221888055,1.2742645140741349
121,4,-3.006732129929961,False,0.6990733103425538,0.2655998795661308,0.14583903908425178,38.285811069403636
122,64,2.9784968813445607,True,0.9777010702139203,0.1354307505924776,0.5804530469060352,16.08808979463069
123,56,2.9923200837121056,True,0.9355209993622269,0.1794594865422027,0.3102898676209368,12.231969720939802
124,53,2.983912072505804,True,0.9736942540507492,0.11726688546079467,0.11276727683832014,38.62941188035482
125,100,2.945381737339451,True,0.9831904708376922,0.1280894098625247,0.14560832466056892,21.786686662920708
126,37,-3.0289093361565222,False,0.9547420143283695,0.1773689424918682,0.3500344919291858,10.713583913253952
127,1,-3.001839043650854,False,0.30000000000000004,0.30000000000000004,2.961157227147174,30.744444572498107
128,106,2.940709312023362,True,0.9851819564040356,0.13656211379854785,0.3079809015375897,16.374313756791715
129,103,-3.0555644819956838,False,0.9823783288878415,0.1050786988003278,0.12414375557323228,21.746750102545988
130,46,2.990082085611968,True,0.8897371879259338,0.25386487847238365,0.5269342834189389,15.322981653178314
131,141,2.89759596990886,True,0.9815946586224409,0.10669742846702651,0.12464939340861009,32.48248977963399
132,85,2.967745354154559,True,0.9619096610732931,0.2036342618538703,1.0219481792764145,18.89722263798638
133,134,2.912267257885343,True,0.9818014371594843,0.1704823255368816,0.19917103356122243,17.43232261856172
134,72,2.972428355881171,True,0.9628600329671113,0.1086673317322897,0.13760424561618229,35.784232359680566
135,115,-3.073903676539168,False,0.9500262339228163,0.1994857659297948,0.26091067329075524,6.639856686226131
136,130,2.919645917505233,True,0.9743941207023833,0.18524256033083986,0.20165514178103883,7.690279665521311
137,1,-3.0003209503772856,False,0.3,0.3,4.88555148033787,36.04834379255117
138,100,2.945601426278854,True,0.985863885057497,0.10401536008844665,0.7092517449108524,34.107736745336965
139,53,2.98548236795522,True,0.9571575311991162,0.1505357612075771,0.14990006690099753,23.741861982602174
140,193,2.805305736903681,True,0.9818067654149721,0.12245416899367373,0.15172115407654485,13.556995745488987
141,17,-3.036240481406734,False,0.9107241214655905,0.20857982507520464,0.431207397466316,31.627078647482453
142,150,2.8827485196378775,True,0.9820782501468144,0.11434586186743485,0.1456295866475535,5.321821319410942
143,69,2.975186374603063,True,0.9774862696075627,0.1235483096046448,0.1321776773479255,18.825603109789355
144,130,2.9142347031959104,True,0.9734029596689053,0.16771796756788038,0.24117663317425475,18.90880314593476
145,89,2.960167399621018,True,0.9783362958575725,0.1718633016202085,0.6032414558391217,19.99281597498537
146,73,-3.0537431545212077,False,0.9790212907616976,0.07886215752796115,0.11547784149427856,38.84257822930392
147,78,2.9683565101814926,True,0.969811500695128,0.19674134560016526,0.2321991134747037,34.54995376274467
148,135,-3.1063384402393535,False,0.9403150502604593,0.18578074920015825,0.24259598836706506,1.5963478060841618
149,222,2.7528310121747124,True,0.9859535582931636,0.12481586760965313,0.17874191482349278,30.439513126009707
150,1,-3.000515718111346,False,0.30000000000000004,0.30000000000000004,1.9329923727997478,34.73717566963892
151,132,-3.1281436018084565,False,0.9723007496680828,0.1723609809487473,0.9040679502213302,22.63286745214604
152,194,2.8050132088613946,True,0.9766336215884457,0.14971219304453218,0.34863421525779736,1.0014620375969674
153,19,-3.021627627315008,False,0.8898982357043833,0.27459233627566076,0.8703152453996796,7.072673674928658
154,141,2.923508575180224,True,0.9406412145126518,0.21244295541012168,1.2103239111612758,30.995356633713442
155,73,2.9721404048541396,True,0.9352498754460384,0.14786082078739746,0.4859113913520402,17.323899570329306
156,47,2.9880526701800427,True,0.9699023596676098,0.14446428159801222,0.23530426525777612,27.897130660365093
157,1,-3.0017479031287686,False,0.30000000000000004,0.30000000000000004,4.714420119252633,21.545682587038172
158,24,-3.020508708099936,False,0.9284794264550339,0.2518604539055293,0.4081528965471932,39.13192201906244
159,79,-3.109444011008317,False,0.9627585176071568,0.21119679855873885,0.2903428565359253,15.960176161897346
160,86,2.9641313868571975,True,0.9833355378479969,0.14045240518730656,0.16358380965119787,23.215567173424347
161,1,-3.0007683869112616,False,0.30000000000000004,0.30000000000000004,1.048974524628007,26.258911921056097
162,137,-3.1160705463757217,False,0.966521309485726,0.15399601584724273,0.2201057424390918,10.485921657419741
163,157,2.870405546883137,True,0.985820270280121,0.10937165144412181,0.30418279413824156,36.89394726025885
164,56,-3.0226344290895355,False,0.9533651479729998,0.22113530902387793,0.26284219640497464,19.191054445514226
165,141,2.90066622195881,True,0.9842164779400059,0.13655493348716224,0.16584793224934152,31.983313129865508
166,77,-3.03167954755315,False,0.9712202293773284,0.18405117259448833,1.0170893897985078,21.212209727808144
167,98,2.9489222869761496,True,0.9720489904187687,0.16002520305171564,0.22671492225089293,27.296850044004003
168,73,-3.039784686292709,False,0.9714380277771666,0.15888986195797358,0.17323262908237133,38.936706515214674
169,58,2.981534690246378,True,0.9769969396952338,0.09785225862677734,0.6109828067652084,0.6787337742731392
170,151,2.879885765639602,True,0.9852130625818686,0.10179214702032745,0.11984577907088007,10.689735402315401
171,131,2.94288187761402,True,0.9747255793286187,0.13880716710170882,0.22807850817084344,23.330105980600095
172,12,-3.01814967931069,False,0.7731864458043622,0.29603591084815406,0.4647615287082327,25.867566889600525
173,71,2.973029811594606,True,0.9795209328244667,0.10870870695118695,0.13546482341150035,19.81701447102762
174,188,2.8287369052297437,True,0.9803666382614133,0.1488508929670249,0.1755452551064463,16.749521133014163
175,132,2.9121644260527604,True,0.9865255743467601,0.12892759970038542,0.14894964482712214,25.402914488617583
176,96,-3.1136867912570043,False,0.9482560066341326,0.18175083090768807,0.5161646735875632,13.362996692380484
177,76,-3.100500027051359,False,0.9549897469867362,0.19154503205191564,1.3097038587024776,12.024737903526134
178,144,-3.2166979167268464,False,0.9727450569166888,0.16328124344966677,0.18313523867033846,4.206004022556367
179,39,2.992756279224313,True,0.9669509811804821,0.14578892727016518,0.14674811680231187,7.8527651862010295
180,45,2.989845163499543,True,0.9530933878835267,0.19582357547995896,0.6266886105422345,4.736696810497789
181,176,2.834284049948791,True,0.9899642814235968,0.09693087743396829,1.33877683543593,14.01575695536733
182,157,2.8763974098774057,True,0.9843974492595435,0.13775113745852252,0.17387162521036156,30.125185408135174
183,102,-3.0626642946164737,False,0.95112036487174,0.1856909396408805,0.2106379406058185,32.43300785820003
184,68,-3.027187097862461,False,0.9530632105201723,0.2156077881260835,0.2566427519486125,32.16803897116702
185,170,-3.2015992083409146,False,0.9840205759357855,0.12583049027370982,0.17010432332591635,6.7246999467543
186,11,-3.0231067448949354,False,0.6952689254126457,0.28042056308604396,0.5292642253514998,17.0426605312872
187,165,2.883679390038971,True,0.9609096886162519,0.1815694660957854,0.25321138551122674,0.6646553126863397
188,11,-3.0069135223058456,False,0.8480483559612555,0.29334350305733015,0.7888046082443786,21.146811984939337
189,55,-3.05576270229662,False,0.9625165353436235,0.19991053566952233,0.21551327572137227,10.726508611267974
190,165,2.8730492234296525,True,0.9805266527056965,0.1665166096962672,0.16639394343788244,26.35000057104909
191,88,2.963930713583257,True,0.9817468471215357,0.12689217846689185,0.20517173258457008,14.057948656765538
192,174,2.8717091967422634,True,0.9567505608739078,0.13385138321785645,0.14807663516360767,38.36524200257058
193,126,2.92264448861447,True,0.984142005391991,0.157133230852047,1.0862250993448526,22.321893010094485
194,104,-3.0312866270040035,False,0.9452011746402404,0.17337412411417827,0.2422280218142032,35.28954258501648
195,18,-3.0176894507262753,False,0.8798284893372856,0.2983235763662643,0.3295105638624751,22.49401414507364
196,69,-3.0666701097100946,False,0.9689459468340381,0.1859177561894454,0.2222103961590219,19.164787034455042
197,110,2.937640609702569,True,0.9710229488208008,0.15605331620330218,0.16189070643425546,22.01473834348516
198,99,2.9477331427198945,True,0.9790340935171385,0.08108569502333113,0.2314200250286922,5.480517687485014
199,15,-3.0173655595552766,False,0.9179793953250445,0.1199352050295019,0.07944719735655106,34.15834497449969
200,108,2.971685968716632,True,0.9579914010785849,0.1733088403352424,0.27502949911188634,23.52342524181452
201,121,2.928546500544682,True,0.9621773117384251,0.16874198444377872,0.19386680160427144,35.50643666132448
202,83,2.961929844484476,True,0.9808221908446082,0.11781623996497607,0.14070611202029001,31.986294707600482
203,162,-3.10417926672603,False,0.9597378404527107,0.17610144103986408,0.2374410723396722,4.129186572293273
204,178,2.8308878096411827,True,0.9925521313278675,0.06948606940373318,0.07978097041019913,7.796700520068023
205,62,-3.020800981906593,False,0.9702826081301423,0.1624248610252261,0.38476574797949764,39.63099578697471
206,97,2.952254437058191,True,0.9860472251134093,0.12037724544055128,0.11479703754871111,1.2886614208315716
207,100,-3.1168872341522373,False,0.9736607014398375,0.1789603661001373,0.23516721390645176,20.575518226237687
208,183,2.835522927427811,True,0.9746991498940623,0.17559797552950876,0.31280589642764506,2.7839474806620235
209,195,2.7993175325678408,True,0.9895028212851039,0.12498644761606796,0.1521308356817662,15.80150813870083
210,145,2.8867436353385196,True,0.9838141282793309,0.05529494594679408,0.10426279900750865,11.297317146832974
211,28,2.9960820946796294,True,0.9343139811002749,0.22390201167259285,0.2527638342783215,37.59718705994992
212,76,2.983005993617114,True,0.9599938441314221,0.13873547948880033,0.2889386338472222,34.11397829040758
213,118,2.9607913326930486,True,0.9702728015020358,0.1509219506494664,0.8451177098239305,39.84663608140676
214,68,2.975980127676294,True,0.9710873577740096,0.19822680122659642,0.26380483042872815,32.51677909590911
215,77,2.972973554227822,True,0.9781049182412284,0.15070386622183043,0.17919447134134045,13.468342524794338
216,70,2.9732160383127844,True,0.9725172608787517,0.14881129134054089,0.8259818419437288,8.654252267795961
217,84,2.966672742350097,True,0.9571377799629395,0.19684948337323696,0.22365638698171586,17.753035783502117
218,52,-3.015448882992355,False,0.9455081019538668,0.2170984929809009,0.4406308510116483,35.98584312264223
219,97,2.9540183548102896,True,0.9817807813993429,0.14329008472444008,0.532195129847345,18.367627507830996
220,46,-3.0108746291625783,False,0.9524949382569057,0.19886327579852411,0.201162545238383,29.731286200654694
221,172,2.850713090552501,True,0.9748705824687324,0.1297610996124899,0.1364839850627299,15.701990036670313
222,131,2.908235811210479,True,0.9738086556584674,0.10738291116986447,0.12322244885568073,32.20465702194994
223,116,2.928511548437364,True,0.9818620159967583,0.12568242806173943,0.27728554311520826,31.02545339170913
224,117,2.929962131333733,True,0.9844712376611291,0.1239456127593388,0.11927288741588901,8.314996897762605
225,117,2.934149271810239,True,0.9736945973907182,0.18404271075678197,0.816925945639629,19.205914395836466
226,88,-3.0472431820511403,False,0.9570058368420118,0.23147597395110028,0.26087692316866185,2.957040816434633
227,88,-3.0878454508070545,False,0.9497045999130722,0.19692489948512867,0.32394550455860543,31.6655302585075
228,72,2.971177663654707,True,0.9502953127991572,0.11537830766091894,0.1439690335271441,11.072205526232825
229,46,-3.0284263803946385,False,0.9530595108625427,0.1930144409157503,0.24877413960418898,22.27658389725248
230,170,2.8444851724928855,True,0.9823568164413192,0.061025179449787546,0.992027477873351,31.615006708550215
231,175,-3.243643696412818,False,0.9708949003114415,0.19273469135052357,0.8198001787061178,12.288043179411439
232,99,2.948340877840819,True,0.9841481975694634,0.12347035811542714,0.17005280277000423,22.503540330008583
233,97,2.9619444395674264,True,0.9742600392890861,0.15889262249632527,0.17178716035952046,34.77274598709589
234,1,-3.0013286936185817,False,0.0,0.0,3.173716668483398,9.40239117516862
235,237,2.7011370516623248,True,0.9917685842837769,0.10241381221977919,0.10194548492744347,15.633645469384634
236,31,2.9948339309063567,True,0.9069078141093302,0.16576751375946322,0.38724952094744625,32.214252818226406
237,179,2.887745545309129,True,0.9820540247687729,0.15237165999296987,0.16388281606761076,23.513619074827563
238,47,2.9877367044675376,True,0.964825974185486,0.1385012758097538,0.17395568853387489,1.9381570052450714
239,157,2.8763475592898087,True,0.9831777621797073,0.15978607812754275,0.18787105102888702,18.58916004359898
240,162,2.871349313303696,True,0.9810031909461114,0.14096282663009607,0.16562760130572307,3.813502977834329
241,192,2.8178561516337517,True,0.9794235943803858,0.13884989919770405,0.380333928003862,17.364207346929163
242,171,-3.139140828678391,False,0.9695384158538062,0.16731837653604176,0.18470887670664624,19.557836157008232
243,2,-3.002512559858887,False,0.4459781144957829,0.3,1.599062195984533,18.726450066527427
244,141,2.9378571336462826,True,0.9361365686761032,0.20099099360428369,0.27671914852852825,3.3240303492007772
245,38,-3.020216881651477,False,0.924409911302857,0.17148959696251054,0.48202355802958496,9.138236974479028
246,91,-3.046207948230385,False,0.9773842929454737,0.1632012733193222,0.18523761866416835,22.588203728917286
247,120,2.936175649431887,True,0.9624096894500871,0.20545634659669848,0.22380433523417084,12.423823674166137
248,215,-3.2046639499434413,False,0.9868029401903404,0.10426319898940242,0.22789914674025058,2.5131407644051773
249,165,2.860031313213283,True,0.9879272962206331,0.09520976402582651,0.11059410195077272,20.6409757009965
250,149,2.884846872056813,True,0.9836914060745924,0.13696183696535535,0.1560148571004733,26.87027753742398
251,53,2.9863836259978167,True,0.9509268632347513,0.20909154447363001,0.20669721970607813,11.271374019418952
252,1,-3.0009036315560706,False,0.30000000000000004,0.30000000000000004,0.12665757476780914,38.61434919362493
253,192,2.8090864085517904,True,0.981597232876607,0.11039540699050143,0.12921080845679797,32.79441685465405
254,5,2.9998395630050423,True,0.728722057061116,0.22177447396292935,1.3414169761855348,11.383616368988744
255,149,2.88646993465516,True,0.9763570517267656,0.18059228568658478,0.3375995969292408,10.977661420268024
256,227,2.7248616049874532,True,0.9923645469703326,0.05706934707601755,0.06452114751392102,24.933990725713727
257,65,-3.0635037164770624,False,0.9592540931353697,0.17753301473981342,0.4065392362240866,3.7543274887518807
258,34,2.9938836179104054,True,0.95983732336981,0.15122241460323407,0.1907650526045996,14.164678286044094
259,194,2.8527542829111665,True,0.9823973289643577,0.0928805959126326,0.14269083116041775,8.689519420673726
260,126,2.9220123460358685,True,0.9794534616606656,0.17441189081712474,0.7620282697055474,24.472540292062895
261,35,2.99697531719319,True,0.9094142060064527,0.23767013078769628,0.575489052868427,13.817530000895118
262,130,2.921236152265364,True,0.9821669832666606,0.13213505068933087,0.15482745221961455,30.09607398270489
263,38,-3.0307796021673017,False,0.9529032502397335,0.19127003900704506,0.19167445748747175,5.259650839376029
264,86,2.9675516468422116,True,0.9625436742135328,0.1502821762378879,0.14462856509163943,2.4522620279976604
265,105,2.9465036042768684,True,0.9873005851630577,0.12037349319407879,0.1789456426994416,37.58667889558775
266,126,2.914425133207282,True,0.9712541498052607,0.09319094243992058,0.1021984966480666,26.349968844907757
267,46,2.9886483000087267,True,0.9705115777342678,0.16046620290555666,0.14400959260264287,11.925702520804151
268,129,2.9186740413618377,True,0.985729861965046,0.09610191833572691,0.11621016259528537,32.59705473270546
269,96,-3.0562854411808926,False,0.9711961516580794,0.1431555079576217,0.19511203910232602,33.65720391060481
270,121,2.925886092093882,True,0.9704311559862666,0.1492729572667453,0.1666053938896448,11.592223519851522
271,159,2.9049275557359366,True,0.9769668460528165,0.17620793800625292,0.20539793440755136,26.147251492510787
272,97,2.9488101624820224,True,0.9659989674665667,0.1117012132435602,0.2291430736433143,24.258434410638415
273,16,2.998620782334095,True,0.9020887409779056,0.18698792878980475,0.9686272700133634,25.462955924005843
274,53,2.9842993878289064,True,0.9761832491222073,0.09259990735844222,0.12518647193201374,31.51676430429901
275,200,2.791959532543469,True,0.9872976553935086,0.09085514651726705,0.11131013032536931,39.560100747449404
276,130,2.916193632535558,True,0.9611543700444908,0.17684773563756087,0.19424557861053182,24.375762858080442
277,31,2.9949396827768653,True,0.9456824302837894,0.1831157060964323,0.7422374534100166,9.702107896012443
278,142,2.9216659450233062,True,0.9545363963445336,0.18428516952252547,0.30540337196163964,16.850590025990936
279,1,-3.0012304040661717,False,0.3,0.3,0.7666001108059614,29.72305617419277
