,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
573,40,2.9915382795291143,True,0.9649719076296309,0.10781851056239447,0.10846173629672577,1.0,0.3
574,16,-3.029359008675989,False,0.9083782661814751,0.23205889228874182,1.1755966547583667,1.0,0.3
575,25,-3.0179275815559796,False,0.9486513938285412,0.08392214047626463,1.279188072949854,1.0,0.3
576,163,2.8591038269520395,True,0.9736471705121064,0.08247678623475624,0.10407101287010259,1.0,0.3
577,89,2.957921729563295,True,0.984799932755259,0.08218323528395036,0.08560320051025692,1.0,0.3
578,15,-3.011371852835581,False,0.8462795344806813,0.19184481164299233,0.3910005263888986,1.0,0.3
579,3,-3.0041320425196187,False,0.2136007524213486,0.3,3.7210881163421345,1.0,0.3
580,63,-3.0423284430174307,False,0.9749466148263595,0.12735986217323092,1.2852079631376228,1.0,0.3
581,1,-3.0007332942290152,False,0.30000000000000004,0.30000000000000004,4.918719414418316,1.0,0.3
582,1,-3.0001329469735616,False,0.3,0.3,5.276404523267384,1.0,0.3
583,33,-3.041655065080369,False,0.940812758110222,0.22180061397650805,0.2699508889664501,1.0,0.3
584,95,2.951835698552421,True,0.9870411936125619,0.04409671474465076,0.05467338896810672,1.0,0.3
585,90,2.958344131925541,True,0.9838363335084966,0.11670697060591367,0.15372325050231958,1.0,0.3
586,42,-3.022310951336042,False,0.9600246291584495,0.1927160724386498,0.2761910718794116,1.0,0.3
587,13,-3.024196769054446,False,0.8738156123856172,0.2098517379318035,0.47813570535290756,1.0,0.3
588,53,-3.0285908859051016,False,0.9749279205986578,0.12950831165282453,0.22449670440078687,1.0,0.3
589,61,-3.1279302583398825,False,0.9753364424579756,0.16595491792304015,0.17507155692176377,1.0,0.3
590,11,-3.000844087210777,False,0.732420530540656,0.29544524797442095,0.8219431012813974,1.0,0.3
591,38,-3.0283746211599185,False,0.9678417279098778,0.10641589042356918,0.11021102381589677,1.0,0.3
592,62,2.979955023560466,True,0.9620028373022925,0.18568866061989447,0.20464147547420639,1.0,0.3
593,141,2.9092027961875058,True,0.9889718596864151,0.13700065856243399,0.14059895792327307,1.0,0.3
594,3,-3.0029010708360704,False,0.5919618582931877,0.30000000000000004,1.5954360650291262,1.0,0.3
595,67,2.976657765153203,True,0.9802942692030796,0.11294830350347754,0.20707237101205475,1.0,0.3
596,22,-3.0034030439175377,False,0.8897046512784776,0.2371159818500783,0.4855282285233423,1.0,0.3
597,33,-3.045035650067269,False,0.9571702279472902,0.17105729860415417,0.18552267348014653,1.0,0.3
598,74,-3.0440632680201074,False,0.9753242069602963,0.11741735356497232,0.16683404083395034,1.0,0.3
599,137,-3.10320048258344,False,0.98974193206561,0.10227347242083486,0.13098495081003472,1.0,0.3
600,166,2.8559183973204134,True,0.9893963604610514,0.09338750903150185,1.137829669878489,1.0,0.3
601,188,-3.210431091461828,False,0.9823023403201138,0.11493592276368964,0.12259791595812254,1.0,0.3
602,71,2.9810499380340243,True,0.9640612952716568,0.19186189543611665,1.0953807463350207,1.0,0.3
603,18,2.998035923704031,True,0.895168430935879,0.16736642514362277,0.4383607361022733,1.0,0.3
604,97,-3.1364191025580337,False,0.9836278631586443,0.16282972824471564,0.22080087409781107,1.0,0.3
605,52,2.984835464393461,True,0.9763645641846167,0.04495097331129364,0.0496778354448922,1.0,0.3
606,55,-3.0141627321658206,False,0.9587101496803664,0.1997665038326177,0.2132284419284293,1.0,0.3
607,192,2.807580841377514,True,0.9932064070158456,0.06147545582871178,0.05987978271284544,1.0,0.3
608,14,-3.01002274993458,False,0.9129231216500207,0.1941123692906511,2.8801720709446834,1.0,0.3
609,144,2.8961927901575053,True,0.9857957101759259,0.11539323039706605,0.11085996525911,1.0,0.3
610,96,2.9506851481475,True,0.9847316413418504,0.07759751588370281,0.109575877093581,1.0,0.3
611,8,-3.0175279029715796,False,0.8493146508681573,0.23596591300488523,0.674425186345883,1.0,0.3
612,52,-3.0882868362027955,False,0.9603981277715538,0.15140224285637235,0.4537592277565089,1.0,0.3
613,116,2.9287300638070968,True,0.9895350903660876,0.05393698604403181,0.04805405198206481,1.0,0.3
614,31,-3.012651918284307,False,0.9131628844617473,0.19463048338294703,0.39463024969385496,1.0,0.3
615,1,-3.001892301860457,False,0.29999999999999993,0.29999999999999993,4.959688610778362,1.0,0.3
616,121,2.935314034097927,True,0.9799013662181131,0.10663909464325362,0.110280744700277,1.0,0.3
