,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion
7456,171,2.8974180447699087,True,0.9843812068735962,0.1557830492900699,0.4939897221236945,1.7874779443027644
7457,35,2.99305036227131,True,0.956695992617995,0.13236202914477183,0.3359856823294387,0.34063864347939177
7458,50,2.9860336603987614,True,0.9309303581280833,0.09945974024459509,0.1532212874411576,8.195123429871249
7459,1,-3.0018281747810804,False,0.3,0.3,0.3143728560798902,1.2734731921445486
7460,57,-3.087078329262492,False,0.977088676838843,0.10109653494535402,0.18879940359823968,6.759905541033674
7461,1,-3.0005022132377217,False,0.3,0.3,0.508657973749169,2.314854626748316
7462,35,-3.040034770239138,False,0.9517289270129728,0.13793839463477242,0.22191363975073453,3.927587846954262
7463,72,2.9716114443120203,True,0.9831621391083725,0.062359626344171075,0.05083781487019688,4.596696819063052
7464,2,-3.000953450307239,False,0.4497066498667084,0.3,0.5869663483116312,4.014176064884092
7465,99,2.9472915779956113,True,0.9749447163218886,0.06222361071889663,0.1323640350925017,7.777373815925239
7466,1,-3.0008535816871285,False,0.3,0.3,4.83310055387768,0.12729135132080627
7467,126,2.970451982343897,True,0.9475610229453817,0.21257028173755146,0.3573364947181833,2.6609722746806233
7468,78,2.9689400059639754,True,0.9697676592253607,0.21621771855964575,0.22473562841315747,4.649404193842464
7469,58,2.981518601228894,True,0.9760214951362252,0.08398083181298721,0.16091270101639643,3.7037732224803523
7470,209,2.7983929842063846,True,0.9786424033917529,0.11952687380498882,0.1536740138617975,4.748932178890373
7471,55,2.9855607124732972,True,0.9516768433406889,0.13123405549379152,0.1583406397240008,5.299487237272427
7472,74,2.974259494389752,True,0.930298159792454,0.24357358317132718,0.259193204722264,0.8105536370599842
7473,102,2.962279484405979,True,0.9740626628281894,0.11634097012622055,0.1591055185183081,8.273953599716117
7474,138,2.901756880468587,True,0.9845724974565793,0.11029725771953965,0.1478756946646696,6.925410443079256
7475,3,-3.005946455363751,False,0.5431541836554493,0.3,2.22628376258092,7.452750814865734
7476,179,2.8419037794553588,True,0.9829419982680951,0.12035577595795946,0.5630610900900278,6.60455027857857
7477,169,2.8528482739396672,True,0.9760356770983196,0.0895253413475256,0.20013434544603545,6.015459029396633
7478,57,2.9832493544398617,True,0.9621516158856651,0.1661297883089858,0.7719998071870919,9.064350574055707
7479,1,3.0,True,0.30000000000000004,0.30000000000000004,6.233524382008433,3.5393265682969
7480,137,2.9157258156025883,True,0.9696464552458597,0.19663068473276932,0.21876026596971787,1.470474450222855
7481,63,2.97788265702108,True,0.9728089313776012,0.11203849400176603,0.3131458484971763,7.663468861582052
7482,234,-3.1552440038902185,False,0.9761754501480917,0.08695177056870584,0.10749807881720996,4.7889677361424585
7483,77,2.97010662345318,True,0.9779425501650294,0.16073908015180335,0.16323880788360426,1.5834015346646724
7484,13,-3.0061766138436057,False,0.8777653984195806,0.22283004018200983,0.519936048475108,8.288049212003427
7485,129,2.9181115498132244,True,0.9833534781681916,0.08074571460206069,0.11750300694521408,9.849879423362477
7486,125,2.9216030517618488,True,0.988235376027956,0.0779674970838541,0.11265677227263045,3.915153707164772
7487,8,-3.0053797895068413,False,0.8069211470963158,0.24629071150895898,0.8445018011419261,8.173628772628177
7488,118,2.9725239571734594,True,0.9806786761594124,0.10224050860244295,0.8748134811062814,7.8972224213070765
7489,233,2.921784953218549,True,0.9787784661355474,0.13278680952820962,0.38477517783811477,3.2985644219234036
7490,3,-3.0010873909076587,False,0.48788613872673,0.30000000000000004,2.025144464670517,3.526676785044507
7491,129,-3.192513217018885,False,0.9765801366098404,0.13787851187194877,0.14854424318577664,2.4321709621684082
7492,123,2.9264282654994314,True,0.9800457464283698,0.1329773711585789,0.1500600907529883,2.4605337323593393
7493,1,-3.0004392746108004,False,0.3,0.3,0.6503675945579704,5.993264579793828
7494,57,-3.0356110136590537,False,0.9583854919218423,0.20376807327758964,0.29427846652172573,3.447452995203278
7495,84,2.963106795681975,True,0.9727689540487701,0.10583752888138379,0.3301595069435183,7.3252434668737285
7496,53,2.9880518505799545,True,0.9645980830934936,0.17854315484068078,0.2637265248278511,1.3387955406119256
7497,174,2.9649472494930116,True,0.9776849044821617,0.17835013356120039,0.24228952157487355,8.398900878010844
7498,182,2.9511626017908625,True,0.9760023129905825,0.11493378229656073,0.16027899381708752,4.336130439799134
7499,478,2.91501906172115,True,0.9767705822899764,0.2111715891367923,0.3387562673959819,6.893548814523276
7500,14,2.998765224106159,True,0.8784126116564622,0.16756544291788714,1.0511853165856713,0.6581509553864551
7501,181,2.8324176950942297,True,0.9865694370654932,0.12597004386417135,0.12829151065096256,7.767235786157142
7502,613,2.8689222037648126,True,0.9787113176071511,0.1843921409267138,0.3466055442364142,9.289117009322354
7503,193,2.865797273190668,True,0.9782060965687689,0.11742784825624514,0.14907085784447416,2.9533994766131935
7504,1,-3.000699582713586,False,0.23066017031669617,0.23066017031669617,0.26791343349845587,1.2768825683649399
7505,140,2.985177513639908,True,0.9627122207665183,0.2113077816224099,0.5677344658859613,1.3000326705336396
7506,211,2.7673292128230393,True,0.9887766793994065,0.06440805820515817,0.06123496449857329,1.4141522784467986
7507,95,2.951928424654919,True,0.9814798022625226,0.09380003998496159,0.1411237725809581,9.956938408648922
7508,145,2.9004354692482606,True,0.9823687846362891,0.16266065461066162,0.16528370933434186,2.4774505348083133
7509,38,2.9932921452536094,True,0.9437971695529002,0.1985261178352083,1.2936319808679957,3.615507260919993
7510,109,2.9368953875823225,True,0.9748188127567025,0.09892049432845942,0.11479283558304043,3.373616244748444
7511,81,2.9679077624850336,True,0.9822001318419351,0.060382582462098336,0.4457008918478114,8.9079738461691
7512,3,-3.005472025219473,False,0.33266065100342773,0.29606897830963136,2.7143788390311463,2.7998163912961593
7513,131,2.946797501060847,True,0.9798414004579783,0.139624434473334,0.21885864667019483,2.719567245465454
7514,38,-3.0257805186659255,False,0.9509707044089718,0.20370922184446782,0.22712409254746796,3.754705822104971
7515,134,2.908805280810283,True,0.9765390523803402,0.16085804835354262,0.20476488617484948,2.4126390223555774
7516,36,2.9965360195154584,True,0.8791381210018951,0.2305981398802847,0.43179386178560075,8.850469259133334
7517,166,2.8915735719315325,True,0.9103924894718616,0.21343265776696302,0.28655351271148277,0.3026894951033754
7518,239,2.696728540278412,True,0.9890515417021628,0.07264287916787403,0.12180250016396782,9.015168330972756
7519,140,-3.150463203694978,False,0.9800417356681874,0.14645374795590677,0.7643107466154768,1.9547810697975931
7520,45,-3.013871892859022,False,0.9635113338568699,0.1676823315844264,0.1550382736115887,7.787091329009204
